SampleID,Population,Temp.Treatment,Date.Started,Larval.Survival,Date.Larval.Death,Larval.Diapause,Date.Pupation,Pupal.Survival,Date.Pupal.Death,Date.Adult.Eclosion,Date.Adult.Death,Sex,Usage,Notes,Extract.Status,Date.Extracted,Extraction.Notes,Nanodrop.Conc,Nanodrop.260.280,Nanodrop.260.230,Approximate.Volume,Left.Wing.Length,Remove.From.Fitness.Count
JR.A.181,JRA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
JR.A.182,JRA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
JR.A.183,JRA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
JR.A.184,JRA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
JR.A.185A,JRA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
JR.A.185B,JRA,A,7/8/22,N,8/5/22,,,,,,,,,,,,,,,,,,
JR.A.186,JRA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
JR.A.187,JRA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
JR.A.188,JRA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
JR.A.189,JRA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
JR.A.190,JRA,A,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
POW.02.001,POW,F,7/8/22,N,7/31/22,,,,,,,,,,,,,,,,,,
POW.02.002,POW,F,7/8/22,N,7/28/22,,,,,,,,,,,,,,,,,,
POW.02.003,POW,F,7/8/22,N,7/28/22,,,,,,,,,,,,,,,,,,
POW.02.004,POW,F,7/8/22,N,7/26/22,,,,,,,,,,,,,,,,,,
POW.02.005,POW,F,7/8/22,N,7/24/22,,,,,,,,,,,,,,,,,,
POW.02.006,POW,F,7/8/22,N,7/30/22,,,,,,,,,,,,,,,,,,
POW.02.007,POW,F,7/8/22,N,7/22/22,,,,,,,,,,,,,,,,,,
POW.02.008,POW,F,7/8/22,N,7/15/22,,,,,,,,,,,,,,,,,,
POW.02.009,POW,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
POW.02.010,POW,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
POW.02.011,POW,F,7/8/22,Y,,,7/21/22,,,7/25/22,7/25/22,,,,,,,,,,,,
POW.02.012,POW,F,7/8/22,Y,,,7/21/22,,24-Jul,,,,,,,,,,,,,,
POW.02.013,POW,F,7/8/22,N,7/23/22,,,,,,,,,,,,,,,,,,
POW.02.014,POW,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
POW.02.015,POW,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
POW.02.016,POW,F,7/8/22,N,7/31/22,,,,,,,,,,,,,,,,,,
POW.02.017,POW,F,7/8/22,N,7/28/22,,,,,,,,,,,,,,,,,,
POW.02.018,POW,F,7/8/22,N,7/27/22,,,,,,,,,,,,,,,,,,
POW.02.019,POW,F,7/8/22,N,7/24/22,,,,,,,,,,,,,,,,,,
POW.02.020a,POW,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
POW.02.020b,POW,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
POW.02.021,POW,F,7/8/22,N,7/28/22,,,,,,,,,,,,,,,,,,
POW.02.022,POW,F,7/8/22,N,7/25/22,,,,,,,,,,,,,,,,,,
POW.02.023,POW,F,7/8/22,N,7/21/22,,,,,,,,,,,,,,,,,,
POW.02.024,POW,F,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
POW.02.025,POW,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
POW.02.026,POW,F,7/8/22,Y,,,7/20/22,,,7/23/22,7/23/22,F,,,,,,,,,,2.327,
POW.02.027,POW,F,7/8/22,N,8/12/22,,,,,,,,,,,,,,,,,,
POW.02.028,POW,F,7/8/22,N,7/27/22,,,,,,,,,,,,,,,,,,
POW.02.029,POW,F,7/8/22,N,7/26/22,,,,,,,,,,,,,,,,,,
POW.02.030,POW,F,7/8/22,N,7/11/22,,,,,,,,,,,,,,,,,,
POW.02.031,POW,F,7/8/22,N,7/28/22,,,,,,,,,,,,,,,,,,
POW.02.032,POW,F,7/8/22,N,7/23/22,,,,,,,,,,,,,,,,,,
POW.02.033,POW,F,7/8/22,N,7/16/22,,,,,,,,,,,,,,,,,,
POW.02.034,POW,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
POW.02.035,POW,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
POW.02.036,POW,F,7/8/22,Y,,,7/23/22,N,26-Jul,,,,,,,,,,,,,,
POW.02.037,POW,F,7/8/22,N,8/3/22,,,,,,,,,,,,,,,,,,
POW.02.038,POW,F,7/8/22,N,7/27/22,,,,,,,,,,,,,,,,,,
POW.02.039,POW,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
POW.02.040,POW,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
POW.02.041,POW,F,7/8/22,Y,,,7/19/22,N,20-Jul,,,,,,,,,,,,,,
POW.02.042,POW,F,7/8/22,N,7/27/22,,,,,,,,,,,,,,,,,,
POW.02.043,POW,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
POW.02.044,POW,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
POW.02.045,POW,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
POW.02.046,POW,F,7/8/22,N,7/18/22,,,,,,,,,,,,,,,,,,
POW.02.047,POW,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
POW.02.048,POW,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
POW.02.049,POW,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
POW.02.050,POW,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
POW.02.051,POW,E,7/8/22,Y,,,7/17/22,Y,,7/20/22,7/27/22,M,,,,,,,,,,,
POW.02.052,POW,E,7/8/22,Y,,,7/18/22,,,7/22/22,7/30/22,F,,,,,,,,,,,
POW.02.053,POW,E,7/8/22,Y,,,7/19/22,,,7/23/22,8/2/22,F,,,,,,,,,,2.773,
POW.02.054,POW,E,7/8/22,Y,,,7/20/22,,,7/24/22,7/31/22,F,,,,,,,,,,2.543,
POW.02.055,POW,E,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
POW.02.056,POW,E,7/8/22,Y,,,7/16/22,Y,,7/20/22,7/27/22,M,,,,,,,,,,,
POW.02.057,POW,E,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/31/22,M,,,,,,,,,,2.454,
POW.02.058,POW,E,7/8/22,Y,,,7/18/22,Y,,7/21/22,7/31/22,F,,,needs clean-up,9/22/22,,20.7,2.08,1.47,200,2.842,
POW.02.059,POW,E,7/8/22,Y,,,7/19/22,,,7/23/22,7/25/22,F,,,,,,,,,,,
POW.02.060,POW,E,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
POW.02.061,POW,E,7/8/22,Y,,,7/16/22,Y,,7/19/22,7/25/22,M,,,,,,,,,,,
POW.02.062,POW,E,7/8/22,Y,,,7/16/22,Y,,7/19/22,7/21/22,M,,,,,,,,,,,
POW.02.063,POW,E,7/8/22,Y,,,7/18/22,Y,,7/21/22,8/3/22,F,,,,,,,,,,2.699,
POW.02.064,POW,E,7/8/22,Y,,,7/19/22,,,7/23/22,8/6/22,M,,,,,,,,,,2.289,
POW.02.065,POW,E,7/8/22,Y,,,7/20/22,,,,,,,,,,,,,,,,
POW.02.066,POW,E,7/8/22,Y,,,7/18/22,,,7/22/22,8/6/22,M,,,Done,9/12/22,,4.3,2.54,2.26,200,2.401,
POW.02.067,POW,E,7/8/22,Y,,,7/18/22,,,7/22/22,7/24/22,M,,,,,,,,,,,
POW.02.068,POW,E,7/8/22,,,,7/22/22,,,7/25/22,7/29/22,F,,,Done,9/15/22,,19.9,2,1.89,200,NA,
POW.02.069,POW,E,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
POW.02.070,POW,E,7/8/22,N,7/10/22,,,,,7/23/22,7/25/22,F,,,,,,,,,,,
POW.02.071,POW,E,7/8/22,Y,,,7/16/22,Y,,7/19/22,7/21/22,M,,,,,,,,,,2.067,
POW.02.072,POW,E,7/8/22,Y,,,7/16/22,Y,,7/19/22,7/21/22,F,,,,,,,,,,,
POW.02.073,POW,E,7/8/22,Y,,,7/18/22,,,7/21/22,NA. Lost,?,DontSequence,Lost sample,,,,,,,,,
POW.02.074,POW,E,7/8/22,Y,,,7/18/22,Y,,7/21/22,7/23/22,F,,,,,,,,,,,
POW.02.075,POW,E,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
POW.02.076,POW,E,7/8/22,Y,,,7/17/22,Y,,7/20/22,8/7/22,M,,,,,,,,,,2.54,
POW.02.077,POW,E,7/8/22,Y,,,7/17/22,Y,,7/20/22,8/3/22,M,,,,,,,,,,2.656,
POW.02.078,POW,E,7/8/22,Y,,,7/20/22,,,7/23/22,7/24/22,F,,,,,,,,,,,
POW.02.079,POW,E,7/8/22,,,,7/22/22,,,7/26/22,8/21/22,F,,,done,9/13/22,,9.1,2.25,3.86,200,2.895,
POW.02.080,POW,E,7/8/22,,,,7/22/22,,,7/24/22,7/31/22,F,,,,,,,,,,,
POW.02.081,POW,E,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/24/22,F,,,,,,,,,,,
POW.02.082,POW,E,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
POW.02.083,POW,E,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
POW.02.084,POW,E,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
POW.02.085,POW,E,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
POW.02.086,POW,E,7/8/22,Y,,,7/18/22,,,7/22/22,8/1/22,M,,,,,,,,,,2.037,
POW.02.087,POW,E,7/8/22,Y,,,7/19/22,,,7/22/22,7/24/22,F,,,Done,9/12/22,,13.8,1.96,2.13,200,NA,
POW.02.088,POW,E,7/8/22,N,7/17/22,,,,,,,,,,,,,,,,,,
POW.02.089,POW,E,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
POW.02.090,POW,E,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
POW.02.091,POW,D,7/8/22,Y,,,7/17/22,,,?,?,?,DontSequence,,,,,,,,,,
POW.02.092,POW,D,7/8/22,Y,,,7/17/22,,,7/21/22,7/22/22,M,,,done,9/22/22,,17.9,2.09,2.34,200,2.412,
POW.02.093,POW,D,7/8/22,Y,,,7/18/22,,,7/23/22,7/29/22,M,,,,,,,,,,,
POW.02.094,POW,D,7/8/22,Y,,,7/21/22,,,7/26/22,8/4/22,F,,,,,,,,,,3.156,
POW.02.095,POW,D,7/8/22,Y,,,7/21/22,,,7/25/22,8/4/22,F,,,Done,9/15/22,,7.6,1.88,4.57,200,2.921,
POW.02.096,POW,D,7/8/22,Y,,,7/17/22,,,7/21/22,8/11/22,M,,,,,,,,,,2.49,
POW.02.097,POW,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/31/22,M,,,,,,,,,,2.312,
POW.02.098,POW,D,7/8/22,Y,,,7/17/22,N,19-Jul,,,,,,,,,,,,,,
POW.02.099,POW,D,7/8/22,Y,,,7/19/22,,,7/23/22,7/31/22,F,,,,,,,,,,,
POW.02.100,POW,D,7/8/22,Y,,,7/19/22,,,7/23/22,8/1/22,F,,,,,,,,,,3.07,
POW.02.101,POW,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/28/22,M,,,,,,,,,,,
POW.02.102,POW,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,8/8/22,M,,,,,,,,,,2.488,
POW.02.103,POW,D,7/8/22,Y,,,7/18/22,,,7/23/22,8/6/22,F,,,,,,,,,,2.87,
POW.02.104,POW,D,7/8/22,Y,,,7/19/22,,,7/23/22,7/25/22,M,,,,,,,,,,,
POW.02.105a,POW,D,7/8/22,Y,,,7/19/22,,,7/23/22,8/19/22,F,,,Done,9/15/22,,10.1,1.87,5.17,200,3.112,
POW.02.105b,POW,D,7/8/22,Y,,,7/21/22,,,7/25/22,7/30/22,F,,,,,,,,,,,
POW.02.106,POW,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,8/11/22,M,,,,,,,,,,2.339,
POW.02.107,POW,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/28/22,M,,,needs clean-up,9/12/22,,9,2.34,1.41,200,NA,
POW.02.108,POW,D,7/8/22,Y,,,7/18/22,,,7/22/22,8/6/22,M,,,,,,,,,,broken,yes
POW.02.109,POW,D,7/8/22,Y,,,7/18/22,,,7/22/22,7/31/22,M,,,,,,,,,,,
POW.02.110a,POW,D,7/8/22,Y,,,7/18/22,,,7/23/22,8/14/22,F,,,,,,,,,,3.043,
POW.02.110b,POW,D,7/8/22,Y,,,7/19/22,,,7/23/22,7/31/22,M,,,,,,,,,,,
POW.02.111,POW,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/23/22,F,,,,,,,,,,,
POW.02.111B,POW,D,7/8/22,,,,?,,,?,8/9/22,M,SomeMissing,second pow02.111 died on 8/9. Labeled as 111B,,,,,,,,,
POW.02.112,POW,D,7/8/22,Y,,,7/17/22,,,7/22/22,7/27/22,M,,,,,,,,,,,
POW.02.113,POW,D,7/8/22,Y,,,7/18/22,,,7/22/22,8/10/22,F,,,,,,,,,,2.853,
POW.02.114,POW,D,7/8/22,Y,,,7/19/22,,,7/23/22,8/7/22,F,,,,,,,,,,2.942,
POW.02.115,POW,D,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
POW.02.116,POW,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,8/13/22,M,,,,,,,,,,2.563,
POW.02.117,POW,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,8/6/22,M,,,done,9/22/22,,5.7,1.87,1.67,200,2.576,
POW.02.118,POW,D,7/8/22,Y,,,7/18/22,,,7/22/22,7/25/22,F,,,,,,,,,,,
POW.02.119,POW,D,7/8/22,Y,,,7/20/22,,,7/24/22,7/30/22,F,,,,,,,,,,,
POW.02.120,POW,D,7/8/22,,,,7/26/22,,,7/31/22,8/13/22,F,,,,,,,,,,2.929,
POW.02.121,POW,D,7/8/22,Y,,,7/17/22,,,7/22/22,NA. Lost,F,DontSequence,Lost adult,,,,,,,,,
POW.02.122,POW,D,7/8/22,Y,,,7/17/22,F,,7/21/22,7/30/22,M,,,,,,,,,,,
POW.02.123,POW,D,7/8/22,Y,,,7/18/22,,,7/22/22,7/24/22,F,,,,,,,,,,,
POW.02.124,POW,D,7/8/22,Y,,,7/19/22,,,7/23/22,8/6/22,M,,,,,,,,,,2.475,
POW.02.125,POW,D,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
POW.02.126,POW,D,7/8/22,Y,,,7/16/22,Y,,7/20/22,8/4/22,M,,,,,,,,,,2.264,
POW.02.127,POW,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,?,?,DontSequence,,,,,,,,,,
POW.02.128,POW,D,7/8/22,Y,,,7/19/22,,,7/23/22,7/31/22,F,,,,,,,,,,,
POW.02.129,POW,D,7/8/22,Y,,,7/21/22,,,7/26/22,8/19/22,F,,,Done,9/15/22,,9.8,1.91,2.44,200,2.957,
POW.02.130,POW,D,7/8/22,Y,,,7/21/22,,,7/25/22,8/4/22,F,,,,,,,,,,3.047,
POW.02.131,POW,C,7/8/22,,,,7/23/22,,,7/30/22,9/13/22,M,,,,,,,,,,2.672,
POW.02.132,POW,C,7/8/22,,,,7/24/22,,,7/31/22,8/8/22,F,,,,,,,,,,,
POW.02.133,POW,C,7/8/22,,,,7/24/22,,,7/30/22,7/31/22,M,,,,,,,,,,,
POW.02.134,POW,C,7/8/22,,,,7/27/22,,,8/4/22,9/7/22,F,,,needs clean-up,9/13/22,,11.7,2.04,1.46,200,3.158,
POW.02.135,POW,C,7/8/22,N,7/15/22,,,,,,,,,,,,,,,,,,
POW.02.136,POW,C,7/8/22,,,,7/25/22,,,8/1/22,8/6/22,M,,,,,,,,,,,
POW.02.137,POW,C,7/8/22,,,,7/27/22,,,8/3/22,9/1/22,F,,,done,9/13/22,,13.4,2.07,2.77,200,3.101,
POW.02.138,POW,C,7/8/22,,,,7/29/22,,,8/5/22,8/8/22,M,,,,,,,,,,,
POW.02.139,POW,C,7/8/22,,,,7/30/22,,,8/8/22,8/11/22,F,,,,,,,,,,3.075,
POW.02.140,POW,C,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
POW.02.141,POW,C,7/8/22,,,,7/23/22,,,7/29/22,7/31/22,M,,,,,,,,,,,
POW.02.142,POW,C,7/8/22,,,,7/24/22,,,7/31/22,8/6/22,M,,,,,,,,,,,
POW.02.143,POW,C,7/8/22,,,,7/26/22,,,8/2/22,8/7/22,F,,,done,9/22/22,,27.5,2.08,2.93,200,3.059,
POW.02.144,POW,C,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
POW.02.145,POW,C,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
POW.02.146,POW,C,7/8/22,,,,7/23/22,,,7/30/22,8/6/22,M,,,,,,,,,,,
POW.02.147,POW,C,7/8/22,,,,7/25/22,,,8/1/22,8/10/22,M,,,,,,,,,,,
POW.02.148,POW,C,7/8/22,,,,7/25/22,,,8/1/22,8/4/22,M,,,,,,,,,,,
POW.02.149,POW,C,7/8/22,,,,7/26/22,,,NA,8/6/22,F,SomeMissing,"Date adult eclosion was not recorded, so the date there is a best guess",,,,,,,,,
POW.02.150,POW,C,7/8/22,,,,7/26/22,,,8/2/22,8/7/22,F,,,,,,,,,,,
POW.02.151,POW,B,7/8/22,,,,7/31/22,,,8/11/22,8/18/22,M,,,done,9/22/22,,8.3,2.02,3.83,200,2.586,
POW.02.152,POW,B,7/8/22,,,,7/31/22,,,8/11/22,NA. Lost,M,DontSequence,Lost,,,,,,,,,
POW.02.153,POW,B,7/8/22,,,,8/1/22,N,7-Aug,,,,,,,,,,,,,,
POW.02.154,POW,B,7/8/22,,,,8/5/22,,,8/14/22,9/22/22,F,,,,,,,,,,3.151,
POW.02.155a,POW,B,7/8/22,,,,8/5/22,,,8/15/22,9/21/22,F,,,,,,,,,,,yes
POW.02.155b,POW,B,7/8/22,,,,9/4/22,,,9/16/22,9/26/22,F,,,,,,,,,,,
POW.02.156,POW,B,7/8/22,,,,8/1/22,,,8/12/22,8/15/22,F,,,,,,,,,,,
POW.02.157,POW,B,7/8/22,,,,8/5/22,,,8/15/22,9/13/22,F,,,,,,,,,,2.948,
POW.02.158,POW,B,7/8/22,,,,8/5/22,,,8/14/22,9/3/22,F,,,,,,,,,,3.359,
POW.02.159,POW,B,7/8/22,,,,8/5/22,,,8/16/22,8/23/22,F,,,done,9/13/22,,14,2.14,1.74,200,NA,
POW.02.160,POW,B,7/8/22,,,,8/5/22,,,8/14/22,8/24/22,F,,,,,,,,,,3.283,
POW.02.161,POW,B,7/8/22,,,,8/2/22,,,8/12/22,8/19/22,F,,,needs clean-up,9/12/22,,35.4,1.84,0.74,200,NA,
POW.02.162,POW,B,7/8/22,,,,8/5/22,,,8/14/22,9/20/22,F,,,,,,,,,,3.048,
POW.02.163,POW,B,7/8/22,,,,8/5/22,,,8/14/22,8/28/22,F,,,,,,,,,,,
POW.02.164,POW,B,7/8/22,,,,8/5/22,N,10-Aug,,,,,,,,,,,,,,
POW.02.165a,POW,B,7/8/22,,,,8/5/22,,,8/15/22,9/13/22,F,,,,,,,,,,3.224,
POW.02.165b,POW,B,7/8/22,N,8/31/22,,,,,,,,,,,,,,,,,,
POW.02.166,POW,B,7/8/22,,,,7/31/22,,,8/11/22,NA. Lost,M,DontSequence,NA. Lost on 8/20,,,,,,,,,
POW.02.167,POW,B,7/8/22,,,,8/1/22,,,8/11/22,9/27/22,M,,,,,,,,,,2.676,
POW.02.168,POW,B,7/8/22,,,,8/1/22,,,8/13/22,8/18/22,F,,,needs clean-up,9/15/22,,11.4,1.92,0.85,200,2.927,
POW.02.169,POW,B,7/8/22,,,,8/3/22,,,8/14/22,10/18/22,F,DontSequence,,,,,,,,,,
POW.02.170A,POW,B,7/8/22,,,,8/8/22,,,8/17/22,9/21/22,F,,,,,,,,,,3.205,
POW.02.170B,POW,B,7/8/22,,,,8/26/22,,,9/6/22,9/15/22,F,,,,,,,,,,,
POW.02.171,POW,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
POW.02.172,POW,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
POW.02.173,POW,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
POW.02.174,POW,A,7/8/22,N,8/17/22,,,,,,,,,,,,,,,,,,
POW.02.175,POW,A,7/8/22,N,7/15/22,,,,,,,,,,,,,,,,,,
POW.02.176,POW,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
POW.02.177,POW,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
POW.02.178,POW,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
POW.02.179,POW,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
POW.02.180,POW,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
POW.02.181,POW,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
POW.02.182,POW,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
POW.02.183,POW,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
POW.02.184,POW,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
POW.02.185,POW,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
POW.02.186,POW,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
POW.02.187,POW,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
POW.02.188,POW,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
POW.02.189,POW,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
POW.02.190A,POW,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
POW.02.190B,POW,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
Par.07.001,PAR,F,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
Par.07.002,PAR,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.003,PAR,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.004,PAR,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.005,PAR,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.007,PAR,F,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
Par.07.008,PAR,F,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
Par.07.009,PAR,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.010,PAR,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.011,PAR,F,7/8/22,N,7/15/22,,,,,,,,,,,,,,,,,,
Par.07.012,PAR,F,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
Par.07.013,PAR,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.014,PAR,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.015,PAR,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.016,PAR,F,7/8/22,N,7/15/22,,,,,,,,,,,,,,,,,,
Par.07.017,PAR,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
Par.07.018,PAR,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
Par.07.019,PAR,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
Par.07.020,PAR,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
Par.07.021,PAR,F,7/8/22,N,7/15/22,,,,,,,,,,,,,,,,,,
Par.07.022,PAR,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
Par.07.023,PAR,F,7/8/22,N,7/12/22,,,,,,,,,,,,,,,,,,
Par.07.024,PAR,F,7/8/22,N,7/12/22,,,,,,,,,,,,,,,,,,
Par.07.025,PAR,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.026,PAR,F,7/8/22,N,7/24/22,,,,,,,,,,,,,,,,,,
Par.07.027,PAR,F,7/8/22,N,7/23/22,,,,,,,,,,,,,,,,,,
Par.07.028,PAR,F,7/8/22,N,7/18/22,,,,,,,,,,,,,,,,,,
Par.07.029,PAR,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
Par.07.030,PAR,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
Par.07.031,PAR,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
Par.07.032,PAR,F,7/8/22,N,7/14/22,,,,,,,,,,,,,,,,,,
Par.07.033,PAR,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.034,PAR,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.035,PAR,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.036,PAR,F,7/8/22,N,7/27/22,,,,,,,,,,,,,,,,,,
Par.07.037,PAR,F,7/8/22,N,7/25/22,,,,,,,,,,,,,,,,,,
Par.07.038,PAR,F,7/8/22,N,7/25/22,,,,,,,,,,,,,,,,,,
Par.07.039,PAR,F,7/8/22,N,7/20/22,,,,,,,,,,,,,,,,,,
Par.07.040,PAR,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.041,PAR,F,7/8/22,N,7/25/22,,,,,,,,,,,,,,,,,,
Par.07.042,PAR,F,7/8/22,N,7/20/22,,,,,,,,,,,,,,,,,,
Par.07.043,PAR,F,7/8/22,N,7/19/22,,,,,,,,,,,,,,,,,,
Par.07.044,PAR,F,7/8/22,N,7/18/22,,,,,,,,,,,,,,,,,,
Par.07.045,PAR,F,7/8/22,N,7/15/22,,,,,,,,,,,,,,,,,,
Par.07.046,PAR,F,7/8/22,N,7/24/22,,,,,,,,,,,,,,,,,,
Par.07.047,PAR,F,7/8/22,N,7/17/22,,,,,,,,,,,,,,,,,,
Par.07.048,PAR,F,7/8/22,N,7/15/22,,,,,,,,,,,,,,,,,,
Par.07.049,PAR,F,7/8/22,N,7/15/22,,,,,,,,,,,,,,,,,,
Par.07.050,PAR,F,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.051,PAR,E,7/8/22,Y,,,7/16/22,N,20-Jul,,,,,,,,,,,,,,
Par.07.052,PAR,E,7/8/22,Y,,,7/17/22,Y,,7/20/22,7/28/22,F,,,Done,9/12/22,,11.4,1.85,1.74,200,NA,
Par.07.053,PAR,E,7/8/22,Y,,,7/18/22,Y,,7/22/22,7/23/22,M,,,,,,,,,,,
Par.07.054,PAR,E,7/8/22,Y,,,7/19/22,N,23-Jul,,,,,,,,,,,,,,
Par.07.055,PAR,E,7/8/22,N,7/10/22,,,,,,,,,,,,,,,,,,
Par.07.056,PAR,E,7/8/22,Y,,,7/16/22,Y,,7/19/22,7/22/22,M,,,,,,,,,,2.404,
Par.07.057,PAR,E,7/8/22,Y,,,7/18/22,Y,,7/21/22,8/4/22,F,,,,,,,,,,NA,yes
Par.07.058,PAR,E,7/8/22,Y,,,7/19/22,Y,,7/22/22,7/23/22,F,,,,,,,,,,,
Par.07.059,PAR,E,7/8/22,Y,,,7/20/22,Y,,7/23/22,7/25/22,M,,,Done,9/22/22,,16.4,2.01,2.11,200,2.527,
Par.07.060,PAR,E,7/8/22,,,,7/22/22,Y,,7/25/22,7/29/22,F,,,,,,,,,,,
