"","SampleID","Population","Temp.Treatment","Date.Started","Larval.Survival","Date.Larval.Death","Larval.Diapause","Date.Pupation","Pupal.Survival","Date.Pupal.Death","Date.Adult.Eclosion","Date.Adult.Death","Sex","Usage","Left.Wing.Length","Remove.From.Fitness.Count","Length.Larval.Dev","Length.Pupal.Dev","Length.Juvenile.Dev","LarvalDevRate","PupalDevRate","JuvenileDevRate","Juvenile.Survival","AdultLifespan","EggCount","fitness","SexWeightedFitness"
"498","Marin.29.119","MARIN29",23.75,2022-07-08,"1",NA,"n",2022-07-20,"1",NA,2022-07-24,2022-07-30,"F","",NA,"",13,4,17,0.0769230769230769,0.25,0.0588235294117647,"1",6,NA,0,0
"499","Marin.29.120","MARIN29",23.75,2022-07-08,"1",NA,"n",2022-07-21,"1",NA,2022-07-26,2022-07-31,"F","",3.439,"",14,5,19,0.0714285714285714,0.2,0.0526315789473684,"1",5,88.56387,0,0
"500","Marin.29.131","MARIN29",17.12,2022-07-08,"1",NA,"n",2022-07-24,"1",NA,2022-07-31,2022-08-05,"M","",NA,"",17,7,24,0.0588235294117647,0.142857142857143,0.0416666666666667,"1",5,NA,0,0
"501","Marin.29.132","MARIN29",17.12,2022-07-08,"1",NA,"n",2022-07-26,"0","28-Jul",NA,NA,"","",NA,"",19,NA,NA,0.0526315789473684,NA,NA,"0",NA,NA,0,0
"502","Marin.29.133","MARIN29",17.12,2022-07-08,"1",NA,"n",2022-07-26,"1",NA,2022-08-01,2022-08-10,"F","",3.505,"",19,6,25,0.0526315789473684,0.166666666666667,0.04,"1",9,91.95165,0,0
"503","Marin.29.134","MARIN29",17.12,2022-07-08,"1",NA,"n",2022-07-26,"1",NA,2022-08-01,2022-08-04,"M","",2.684,"",19,6,25,0.0526315789473684,0.166666666666667,0.04,"1",3,49.80972,0,0
"504","Marin.29.135","MARIN29",17.12,2022-07-08,"1",NA,"n",2022-07-28,"1",NA,2022-08-03,2022-08-12,"F","",3.362,"",21,6,27,0.0476190476190476,0.166666666666667,0.037037037037037,"1",9,84.61146,0,0
"506","Marin.29.137","MARIN29",17.12,2022-07-08,"1",NA,"n",2022-07-26,"1",NA,2022-08-01,2022-08-05,"M","",3.31,"",19,6,25,0.0526315789473684,0.166666666666667,0.04,"1",4,81.9423,0,0
"507","Marin.29.138","MARIN29",17.12,2022-07-08,"1",NA,"n",2022-07-26,"1",NA,2022-08-02,2022-08-04,"M","",2.238,"",19,7,26,0.0526315789473684,0.142857142857143,0.0384615384615385,"1",2,26.91654,0,0
"508","Marin.29.139","MARIN29",17.12,2022-07-08,"1",NA,"n",2022-07-26,"0","1-Aug",NA,NA,"","",NA,"",19,NA,NA,0.0526315789473684,NA,NA,"0",NA,NA,0,0
"509","Marin.29.140","MARIN29",17.12,2022-07-08,"1",NA,"n",2022-07-26,"1",NA,2022-08-01,2022-08-05,"M","",NA,"",19,6,25,0.0526315789473684,0.166666666666667,0.04,"1",4,NA,0,0
"510","Marin.29.151","MARIN29",13.35,2022-07-08,"1",NA,"n",2022-08-02,"1",NA,2022-08-12,2022-08-24,"M","",2.947,"",26,10,36,0.0384615384615385,0.1,0.0277777777777778,"1",12,63.30951,0,0
"511","Marin.29.152","MARIN29",13.35,2022-07-08,"1",NA,"n",2022-08-02,"1",NA,2022-08-12,2022-08-18,"M","",NA,"",26,10,36,0.0384615384615385,0.1,0.0277777777777778,"1",6,NA,0,0
"512","Marin.29.153","MARIN29",13.35,2022-07-08,"1",NA,"n",2022-08-03,"1",NA,2022-08-12,2022-08-22,"M","",2.733,"",27,9,36,0.037037037037037,0.111111111111111,0.0277777777777778,"1",10,52.32489,0,0
"513","Marin.29.154","MARIN29",13.35,2022-07-08,"1",NA,"n",2022-08-05,"1",NA,2022-08-14,2022-08-20,"M","",2.806,"",29,9,38,0.0344827586206897,0.111111111111111,0.0263157894736842,"1",6,56.07198,0,0
"514","Marin.29.155","MARIN29",13.35,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"516","Marin.29.157","MARIN29",13.35,2022-07-08,"1",NA,"n",2022-08-01,"0","6-Aug",NA,NA,"","",NA,"",25,NA,NA,0.04,NA,NA,"0",NA,NA,0,0
"519","Marin.29.160A","MARIN29",13.35,2022-07-08,"1",NA,"n",2022-08-03,"1",NA,2022-08-13,2022-08-21,"F","",3.541,"",27,10,37,0.037037037037037,0.1,0.027027027027027,"1",8,93.79953,0,0
"520","Marin.29.160B","MARIN29",13.35,2022-07-08,"1",NA,"n",2022-08-05,"1",NA,2022-08-14,2022-08-24,"F","",3.26,"",29,9,38,0.0344827586206897,0.111111111111111,0.0263157894736842,"1",10,79.3758,0,0
"521","Marin.29.171","MARIN29",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"522","Marin.29.172","MARIN29",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"523","Marin.29.173","MARIN29",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"524","Marin.29.174","MARIN29",5.49,2022-07-08,"0",2022-09-07,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"525","Marin.29.175","MARIN29",5.49,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"526","Marin.29.176","MARIN29",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"527","Marin.29.177","MARIN29",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"528","Marin.29.178","MARIN29",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"529","Marin.29.179","MARIN29",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"530","Marin.29.180a","MARIN29",5.49,2022-07-08,"0",2022-09-07,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"531","Marin.29.180b","MARIN29",5.49,2022-07-08,"0",2022-07-15,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"532","Eug.03.001","EUG",32.18,2022-07-08,"0",2022-07-17,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"533","Eug.03.002","EUG",32.18,2022-07-08,"0",2022-07-14,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"534","Eug.03.003","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"535","Eug.03.004","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"536","Eug.03.005","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"537","Eug.03.006","EUG",32.18,2022-07-08,"0",2022-07-15,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"538","Eug.03.007","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"539","Eug.03.008","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"540","Eug.03.009","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"541","Eug.03.010","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"542","Eug.03.011","EUG",32.18,2022-07-08,"0",2022-07-17,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"543","Eug.03.012","EUG",32.18,2022-07-08,"0",2022-07-14,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"544","Eug.03.013","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"545","Eug.03.014","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"546","Eug.03.015","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"547","Eug.03.016","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"548","Eug.03.017","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"549","Eug.03.018","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"550","Eug.03.019","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"551","Eug.03.020","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"552","Eug.03.021","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"553","Eug.03.022","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"554","Eug.03.023","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"555","Eug.03.024","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"556","Eug.03.025","EUG",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"557","Eug.03.026","EUG",32.18,2022-07-08,"0",2022-07-20,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"558","Eug.03.027","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"559","Eug.03.028","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"560","Eug.03.029","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"561","Eug.03.030","EUG",32.18,2022-07-08,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"562","Eug.03.031","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"563","Eug.03.032","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"564","Eug.03.033","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"565","Eug.03.034","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"566","Eug.03.035","EUG",32.18,2022-07-08,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"567","Eug.03.036","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"568","Eug.03.037","EUG",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"569","Eug.03.038","EUG",32.18,2022-07-08,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"570","Eug.03.039","EUG",32.18,2022-07-08,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"571","Eug.03.040","EUG",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"573","Eug.03.052","EUG",27.5,2022-07-08,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"574","Eug.03.053","EUG",27.5,2022-07-08,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"575","Eug.03.054","EUG",27.5,2022-07-08,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"576","Eug.03.055","EUG",27.5,2022-07-08,"0",2022-07-12,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"577","Eug.03.056","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-07-21,"M","",NA,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",1,NA,0,0
"578","Eug.03.057","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-22,2022-07-31,"F","",2.838,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",9,57.71454,0,0
"579","Eug.03.058","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-18,"0","22-Jul",NA,NA,"","",NA,"",11,NA,NA,0.0909090909090909,NA,NA,"0",NA,NA,0,0
"580","Eug.03.059","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-19,"0","20-Jul",NA,NA,"","",NA,"",12,NA,NA,0.0833333333333333,NA,NA,"0",NA,NA,0,0
"581","Eug.03.060","EUG",27.5,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"582","Eug.03.061","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-16,"1",NA,2022-07-20,2022-07-30,"M","",2.873,"",9,4,13,0.111111111111111,0.25,0.0769230769230769,"1",10,59.51109,29.755545,17.2774132258065
"585","Eug.03.064","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-07-22,"M","",2.543,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",2,42.57219,0,0
"586","Eug.03.065","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-10,"1",NA,2022-07-23,2022-07-24,"F","",NA,"",3,13,16,0.333333333333333,0.0769230769230769,0.0625,"1",1,NA,0,0
"587","Eug.03.066","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-16,"1",NA,2022-07-19,2022-07-21,"M","",NA,"",9,3,12,0.111111111111111,0.333333333333333,0.0833333333333333,"1",2,NA,0,0
"588","Eug.03.067","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-16,"1",NA,2022-07-20,2022-07-21,"M","",NA,"",9,4,13,0.111111111111111,0.25,0.0769230769230769,"1",1,NA,0,0
"589","Eug.03.068","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-22,2022-07-28,"?","",NA,"",10,5,15,0.1,0.2,0.0666666666666667,"1",6,NA,0,0
"590","Eug.03.069","EUG",27.5,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"591","Eug.03.070","EUG",27.5,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"593","Eug.03.072","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-16,"1",NA,2022-07-20,2022-07-22,"M","",NA,"",9,4,13,0.111111111111111,0.25,0.0769230769230769,"1",2,NA,0,0
"594","Eug.03.073","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-21,2022-07-26,"M","",2.605,"",10,4,14,0.1,0.25,0.0714285714285714,"1",5,45.75465,0,0
"595","Eug.03.074","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-07-21,"F","",NA,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",1,NA,0,0
"596","Eug.03.075","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-22,2022-08-02,"F","",3.145,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",11,73.47285,36.736425,21.3308274193548
"597","Eug.03.076","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-07-21,"M","",NA,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",1,NA,0,0
"598","Eug.03.077","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-21,2022-07-23,"F","",NA,"",10,4,14,0.1,0.25,0.0714285714285714,"1",2,NA,0,0
"599","Eug.03.078","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-22,2022-07-23,"F","",NA,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",1,NA,0,0
"600","Eug.03.079","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-21,2022-07-23,"F","",NA,"",11,3,14,0.0909090909090909,0.333333333333333,0.0714285714285714,"1",2,NA,0,0
"601","Eug.03.080","EUG",27.5,2022-07-08,"0",2022-07-14,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"602","Eug.03.081","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-16,"1",NA,2022-07-19,2022-07-25,"M","",2.5,"",9,3,12,0.111111111111111,0.333333333333333,0.0833333333333333,"1",6,40.365,0,0
"603","Eug.03.082","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-16,"1",NA,2022-07-20,2022-07-27,"M","",NA,"",9,4,13,0.111111111111111,0.25,0.0769230769230769,"1",7,NA,0,0
"605","Eug.03.084","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-07-23,"F","",NA,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",3,NA,0,0
"606","Eug.03.085a","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-07-23,"M","",NA,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",3,NA,0,0
"607","Eug.03.085b","EUG",27.5,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-21,2022-07-24,"F","",3.008,"",11,3,14,0.0909090909090909,0.333333333333333,0.0714285714285714,"1",3,66.44064,0,0
"608","Eug.03.091","EUG",23.75,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-21,2022-08-07,"M","",2.742,"",10,4,14,0.1,0.25,0.0714285714285714,"1",17,52.78686,26.39343,22.2260463157895
"609","Eug.03.092","EUG",23.75,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-08-18,"M","",2.652,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",29,48.16716,24.08358,20.2809094736842
"612","Eug.03.095","EUG",23.75,2022-07-08,"1",NA,"n",2022-07-18,"0","20-Jul",NA,NA,"","",NA,"",11,NA,NA,0.0909090909090909,NA,NA,"0",NA,NA,0,0
"613","Eug.03.096","EUG",23.75,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-21,2022-07-23,"F","",3.762,"",10,4,14,0.1,0.25,0.0714285714285714,"1",2,105.14346,0,0
"616","Eug.03.099","EUG",23.75,2022-07-08,"0",2022-07-18,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"617","Eug.03.100","EUG",23.75,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"618","Eug.03.101","EUG",23.75,2022-07-08,"1",NA,"n",2022-07-20,"1",NA,2022-07-24,2022-07-27,"F","",2.839,"",13,4,17,0.0769230769230769,0.25,0.0588235294117647,"1",3,57.76587,0,0
"619","Eug.03.102","EUG",23.75,2022-07-08,"1",NA,"n",2022-07-21,"1",NA,2022-07-25,2022-07-26,"M","",NA,"",14,4,18,0.0714285714285714,0.25,0.0555555555555556,"1",1,NA,0,0
"620","Eug.03.103","EUG",23.75,2022-07-08,"1",NA,"n",2022-07-21,"1",NA,2022-07-25,2022-08-11,"F","",3.427,"",14,4,18,0.0714285714285714,0.25,0.0555555555555556,"1",17,87.94791,43.973955,37.0306989473684
"621","Eug.03.104","EUG",23.75,2022-07-08,"1",NA,"n",2022-07-23,"1",NA,2022-07-25,2022-07-28,"F","",3.827,"",16,2,18,0.0625,0.5,0.0555555555555556,"1",3,108.47991,0,0
"622","Eug.03.105","EUG",23.75,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"623","Eug.03.106","EUG",23.75,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-07-23,"M","",NA,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",3,NA,0,0
"625","Eug.03.108","EUG",23.75,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-07-24,"F","",NA,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",4,NA,0,0
"626","Eug.03.109","EUG",23.75,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-21,2022-07-24,"F","",2.525,"",11,3,14,0.0909090909090909,0.333333333333333,0.0714285714285714,"1",3,41.64825,0,0
"628","Eug.03.111","EUG",23.75,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-07-25,"M","",2.586,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",5,44.77938,0,0
"629","Eug.03.112","EUG",23.75,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-07-25,"M","",2.722,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",5,51.76026,0,0
"630","Eug.03.113","EUG",23.75,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-08-02,"M","",3.051,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",13,68.64783,34.323915,28.9043494736842
"631","Eug.03.114","EUG",23.75,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-21,2022-07-23,"F","",NA,"",10,4,14,0.1,0.25,0.0714285714285714,"1",2,NA,0,0
"632","Eug.03.115","EUG",23.75,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-07-23,"F","",3.27,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",3,79.8891,0,0
"633","Eug.03.136","EUG",17.12,2022-07-08,"1",NA,"n",2022-07-23,"1",NA,2022-07-30,2022-08-09,"M","",2.729,"",16,7,23,0.0625,0.142857142857143,0.0434782608695652,"1",10,52.11957,0,0
"634","Eug.03.137","EUG",17.12,2022-07-08,"1",NA,"n",2022-07-23,"1",NA,2022-07-30,2022-08-04,"M","",NA,"",16,7,23,0.0625,0.142857142857143,0.0434782608695652,"1",5,NA,0,0
"635","Eug.03.138","EUG",17.12,2022-07-08,"1",NA,"n",2022-07-24,"1",NA,2022-07-31,2022-08-12,"M","",2.731,"",17,7,24,0.0588235294117647,0.142857142857143,0.0416666666666667,"1",12,52.22223,26.111115,15.666669
"636","Eug.03.139","EUG",17.12,2022-07-08,"1",NA,"n",2022-07-27,"1",NA,2022-08-03,2022-08-10,"F","",NA,"",20,7,27,0.05,0.142857142857143,0.037037037037037,"1",7,NA,0,0
"637","Eug.03.140","EUG",17.12,2022-07-08,"0",2022-07-18,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"638","Eug.03.146","EUG",17.12,2022-07-08,"1",NA,"n",2022-07-22,"1",NA,2022-07-29,2022-08-06,"M","",NA,"",15,7,22,0.0666666666666667,0.142857142857143,0.0454545454545455,"1",8,NA,0,0
"639","Eug.03.147","EUG",17.12,2022-07-08,"1",NA,"n",2022-07-25,"1",NA,2022-07-30,2022-08-04,"M","",NA,"",18,5,23,0.0555555555555556,0.2,0.0434782608695652,"1",5,NA,0,0
"640","Eug.03.148","EUG",17.12,2022-07-08,"1",NA,"n",2022-07-25,"1",NA,2022-07-31,2022-08-01,"M","",NA,"",18,6,24,0.0555555555555556,0.166666666666667,0.0416666666666667,"1",1,NA,0,0
"641","Eug.03.149","EUG",17.12,2022-07-08,"1",NA,"n",2022-07-26,"1",NA,2022-08-02,2022-08-07,"F","",NA,"",19,7,26,0.0526315789473684,0.142857142857143,0.0384615384615385,"1",5,NA,0,0
"642","Eug.03.150","EUG",17.12,2022-07-08,"1",NA,"n",2022-07-26,"1",NA,2022-08-02,2022-08-06,"F","",3.417,"",19,7,26,0.0526315789473684,0.142857142857143,0.0384615384615385,"1",4,87.43461,0,0
"643","Eug.03.151","EUG",13.35,2022-07-08,NA,NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"644","Eug.03.152","EUG",13.35,2022-07-08,NA,NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"645","Eug.03.153","EUG",13.35,2022-07-08,NA,NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"646","Eug.03.154","EUG",13.35,2022-07-08,NA,NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
